origin,destination,route,raw_aircraft_type,openap_type,year,number_of_trips,total_distance_km,total_fuel_kg,total_energy_mwh,total_co2_kg,total_nox_kg,average_flight_distance_km,average_fuel_kg_per_flight,fuel_kg_per_km,energy_mwh_per_km,co2_kg_per_km
EDDH,EDDP,EDDH-EDDP,A319,A319,2026,1,286.9375631695157,1451.370196078892,17.335810675386767,4586.329819609299,0.0,286.9375631695157,1451.370196078892,5.0581394086122415,0.060416665158424004,15.983720531214685
EDDH,EDDP,EDDH-EDDP,A320,A320,2026,1,286.9375631695157,1528.5053564813522,18.257147313527263,4830.076926481073,0.0,286.9375631695157,1528.5053564813522,5.326961515939091,0.06362759588482804,16.833198390367528
EDDH,EDDP,EDDH-EDDP,A321,A321,2025,1,286.9375631695157,1758.8655391673733,21.00867171783252,5558.0151037689,0.0,286.9375631695157,1758.8655391673733,6.129784890269938,0.07321687507822427,19.370120253253006
EDDH,EDDS,EDDH-EDDS,A20N,A20N,2025,18,9918.709528976327,28770.01058240114,343.64179306756915,90913.23344038762,0.0,551.0394182764626,1598.3339212445078,2.900580009763668,0.03464581678328825,9.16583283085319
EDDH,EDDS,EDDH-EDDS,A20N,A20N,2026,40,22041.576731058503,63933.35684978031,763.6484290390426,202029.4076453058,0.0,551.0394182764626,1598.3339212445078,2.9005800097636683,0.03464581678328826,9.16583283085319
EDDH,EDDS,EDDH-EDDS,A21N,A21N,2025,3,1653.1182548293878,5538.935803263444,66.15951098342445,17503.03713831248,0.0,551.0394182764626,1846.311934421148,3.350598656255899,0.040021039505278785,10.58789175376864
EDDH,EDDS,EDDH-EDDS,A21N,A21N,2026,13,7163.512437594014,24002.055147474923,286.69121426150593,75846.49426602075,0.0,551.0394182764626,1846.311934421148,3.350598656255899,0.04002103950527878,10.58789175376864
EDDH,EDDS,EDDH-EDDS,A319,A319,2025,292,160903.51013672707,711806.868425617,8502.137595083757,2249309.7042249497,0.0,551.0394182764626,2437.69475488225,4.423811934374596,0.052839975882807665,13.979245712623724
EDDH,EDDS,EDDH-EDDS,A319,A319,2026,509,280479.06390271947,1240786.6302350652,14820.506972252168,3920885.751542806,0.0,551.0394182764626,2437.69475488225,4.423811934374596,0.052839975882807665,13.979245712623722
EDDH,EDDS,EDDH-EDDS,A320,A320,2025,108,59512.25717385796,282009.1525128533,3368.442655014637,891148.9219406166,0.0,551.0394182764626,2611.1958566004937,4.738673441489494,0.05660082166223562,14.974208075106803
EDDH,EDDS,EDDH-EDDS,A320,A320,2026,131,72186.1637942166,342066.6572146647,4085.7961833973836,1080930.6367983404,0.0,551.0394182764626,2611.1958566004937,4.738673441489494,0.05660082166223562,14.974208075106802
EDDH,EDDS,EDDH-EDDS,A321,A321,2025,2,1102.0788365529252,6090.2480255031805,72.74462919351022,19245.183760590047,0.0,551.0394182764626,3045.1240127515903,5.5261455201809495,0.0660067381577169,17.462619843771797
EDDH,EDDS,EDDH-EDDS,A321,A321,2026,2,1102.0788365529252,6090.2480255031805,72.74462919351022,19245.183760590047,0.0,551.0394182764626,3045.1240127515903,5.5261455201809495,0.0660067381577169,17.462619843771797
EDDH,EDDV,EDDH-EDDV,A319,A319,2026,1,130.77761610461692,727.0232658109218,8.683889008297122,2297.393519962513,0.0,130.77761610461692,727.0232658109218,5.5592332041695265,0.0664019521609138,17.567176925175705
EDDH,EDDV,EDDH-EDDV,A320,A320,2026,1,130.77761610461692,774.1075663908734,9.246284820779875,2446.1799097951603,0.0,130.77761610461692,774.1075663908734,5.919266533896886,0.07070235026599057,18.704882247114163
EDDH,EDDW,EDDH-EDDW,A320,A320,2025,1,101.608833757937,605.8981728801472,7.237117064957314,1914.6382263012647,0.0,101.608833757937,605.8981728801472,5.963046228082688,0.07122527439098766,18.843226080741292
EDDH,EDDW,EDDH-EDDW,A320,A320,2026,1,101.608833757937,605.8981728801472,7.237117064957314,1914.6382263012647,0.0,101.608833757937,605.8981728801472,5.963046228082688,0.07122527439098766,18.843226080741292
EDDH,EDDW,EDDH-EDDW,A321,A321,2026,2,203.217667515874,1396.4784455460874,16.68015921068938,4412.871887925637,0.0,101.608833757937,698.2392227730437,6.871835813374857,0.08208026110419969,21.71500117026455
EDDH,EDFG,EDDH-EDFG,A319,A319,2026,1,384.51036301309045,1870.240051926385,22.3389783980096,5909.9585640873765,0.0,384.51036301309045,1870.240051926385,4.863952267166109,0.0580972076355952,15.370089164244906
EDDH,EDFG,EDDH-EDFG,A320,A320,2026,1,384.51036301309045,2007.3866684369043,23.977118539663024,6343.3418722606175,0.0,384.51036301309045,2007.3866684369043,5.220630863383424,0.06235753531263535,16.49719352829162
EDDH,EDFG,EDDH-EDFG,A321,A321,2026,1,384.51036301309045,2340.244170768053,27.95291648417397,7395.171579627048,0.0,384.51036301309045,2340.244170768053,6.086296744851012,0.07269743334127597,19.2326977137292
EDDH,EDFZ,EDDH-EDFZ,A321,A321,2026,1,424.7809902861383,2511.1053881966145,29.99375880345956,7935.093026701302,0.0,424.7809902861383,2511.1053881966145,5.9115295778775305,0.07060993662464828,18.680433466092996
EDDH,EDHO,EDDH-EDHO,A320,A320,2025,1,17.361749259759037,278.74391874359605,3.3294412516596195,880.8307832297636,0.0,17.361749259759037,278.74391874359605,16.055059577992356,0.19176876718157537,50.73398826645585
EDDH,EDHO,EDDH-EDHO,A320,A320,2026,2,34.723498519518074,557.4878374871921,6.658882503319239,1761.6615664595272,0.0,17.361749259759037,278.74391874359605,16.055059577992356,0.19176876718157537,50.73398826645585
EDDH,EDHW,EDDH-EDHW,A320,A320,2026,1,42.573175046652,278.74391874359605,3.3294412516596195,880.8307832297636,0.0,42.573175046652,278.74391874359605,6.54740733896747,0.07820514321544478,20.689807191137206
EDDH,EDLE,EDDH-EDLE,A319,A319,2026,1,320.8945746977708,1652.65305306012,19.7400225782181,5222.383647669979,0.0,320.8945746977708,1652.65305306012,5.150143328588973,0.06151560086925717,16.274452918341154
EDDH,EDLM,EDDH-EDLM,A319,A319,2026,1,289.53536685713084,1462.4358843187265,17.467984173807007,4621.297394447175,0.0,289.53536685713084,1462.4358843187265,5.050974947182722,0.06033108964690472,15.9610808330974
EDDH,EDLM,EDDH-EDLM,A320,A320,2026,1,289.53536685713084,1539.7362224919,18.39129376865325,4865.566463074404,0.0,289.53536685713084,1539.7362224919,5.317955589348336,0.063520025094994,16.804739662340744
EDDH,EDLW,EDDH-EDLW,A320,A320,2025,1,283.1490479739117,1512.1236947928594,18.061477465581376,4778.310875545436,0.0,283.1490479739117,1512.1236947928594,5.340380642678978,0.06378787989866558,16.87560283086557
EDDH,EDLW,EDDH-EDLW,A320,A320,2026,1,283.1490479739117,1512.1236947928594,18.061477465581376,4778.310875545436,0.0,283.1490479739117,1512.1236947928594,5.340380642678978,0.06378787989866558,16.87560283086557
EDDH,EDME,EDDH-EDME,A319,A319,2026,1,611.6416642794177,2643.4404743790005,31.57442788841584,8353.271899037642,0.0,611.6416642794177,2643.4404743790005,4.3218777084018125,0.05162242818368832,13.657133558549727
EDDH,EDML,EDDH-EDML,A20N,A20N,2026,1,586.0171209388085,1672.1425188171315,19.972813419204623,5283.970359462136,0.0,586.0171209388085,1672.1425188171315,2.85340216022756,0.034082303580495854,9.016750826319091
EDDH,EDML,EDDH-EDML,A320,A320,2026,3,1758.0513628164254,8212.804717472995,98.09738968092744,25952.462907214664,0.0,586.0171209388085,2737.601572490998,4.671538551817937,0.05579893270226981,14.762061823744682
EDDH,EDSH,EDDH-EDSH,A319,A319,2026,2,1047.155317047694,4688.6567668060625,56.003400270183526,14816.155383107158,0.0,523.577658523847,2344.3283834030312,4.477517986562934,0.05348146483950172,14.148956837538874
EDDH,EDSL,EDDH-EDSL,A320,A320,2026,1,649.7865470423231,2967.6876990106784,35.44738084929422,9377.893128873744,0.0,649.7865470423231,2967.6876990106784,4.567173193287704,0.054552346475380924,14.432267290789147
EDDH,EETN,EDDH-EETN,A321,A321,2026,1,1111.535135303838,5253.05294051448,62.744799011700735,16599.64729202576,0.0,1111.535135303838,5253.05294051448,4.725944123285458,0.05644877702813187,14.933983429582051
EDDH,EFHK,EDDH-EFHK,A21N,A21N,2026,1,1169.0996075688267,3837.3321619598273,45.83480082340905,12125.969631793056,0.0,1169.0996075688267,3837.3321619598273,3.2822970233816604,0.03920521444594761,10.372058593886049
EDDH,EGCC,EDDH-EGCC,A319,A319,2025,39,31612.407284523004,126956.76552775624,1516.428032692644,401183.3790677098,0.0,810.5745457570001,3255.301680198878,4.016042321139919,0.04796939439139347,12.690693734802146
EDDH,EGCC,EDDH-EGCC,A319,A319,2026,69,55929.643657233006,224615.81593372257,2682.9111347639086,709785.9783505634,0.0,810.5745457570001,3255.301680198878,4.016042321139919,0.04796939439139348,12.690693734802146
EDDH,EGCC,EDDH-EGCC,A320,A320,2025,7,5674.021820299001,24498.896011385896,292.6257023582204,77416.51139597944,0.0,810.5745457570001,3499.842287340842,4.317730313221618,0.05157288985236931,13.644027789780312
EDDH,EGCC,EDDH-EGCC,A320,A320,2026,7,5674.021820299001,24498.896011385896,292.6257023582204,77416.51139597944,0.0,810.5745457570001,3499.842287340842,4.317730313221618,0.05157288985236931,13.644027789780312
EDDH,EGCC,EDDH-EGCC,A321,A321,2026,1,810.5745457570001,4098.973777475255,48.95996456428776,12952.757136821803,0.0,810.5745457570001,4098.973777475255,5.056874532924298,0.06040155692104021,15.979723524040779
EDDH,EGGW,EDDH-EGGW,E145,E145,2025,2,1444.6549964938158,1096.7770142056097,13.100392114122561,3465.815364889727,0.0,722.3274982469079,548.3885071028049,0.7591964980341275,0.009068180393185412,2.399060933787843
EDDH,EGLC,EDDH-EGLC,A319,A319,2026,2,1419.505327719059,5951.360378939267,71.08569341510793,18806.29879744809,0.0,709.7526638595295,2975.6801894696337,4.192559381585589,0.05007779261338343,13.248487645810465
EDDH,EGLL,EDDH-EGLL,A20N,A20N,2025,56,41720.68112784714,112390.53536916387,1342.4425057983465,355154.0917665579,0.0,745.0121629972704,2006.9738458779264,2.6938806445838916,0.03217690769919649,8.512662836885099
EDDH,EGLL,EDDH-EGLL,A20N,A20N,2026,104,77481.26495171613,208725.27997130435,2493.1075107683578,659571.8847093218,0.0,745.0121629972705,2006.9738458779264,2.6938806445838916,0.03217690769919649,8.512662836885099
EDDH,EGLL,EDDH-EGLL,A21N,A21N,2026,10,7450.121629972705,24748.190734706932,295.6033893312217,78204.28272167391,0.0,745.0121629972705,2474.819073470693,3.3218505635051763,0.03967765950853405,10.497047780676358
EDDH,EGLL,EDDH-EGLL,A319,A319,2025,278,207113.3813132412,860362.0736340806,10276.546990629295,2718744.1526836944,0.0,745.0121629972705,3094.82760300029,4.154063190793341,0.04961797700114267,13.126839682906954
EDDH,EGLL,EDDH-EGLL,A319,A319,2026,482,359095.86256468436,1491706.9046461398,17817.61024994,4713793.818681802,0.0,745.0121629972705,3094.8276030002903,4.154063190793341,0.04961797700114268,13.126839682906958
EDDH,EGLL,EDDH-EGLL,A320,A320,2025,17,12665.206770953599,56276.577829992,672.1924574137934,177833.9859427747,0.0,745.0121629972705,3310.386931176,4.443399847135285,0.053073942618560355,14.041143516947502
EDDH,EGLL,EDDH-EGLL,A320,A320,2026,4,2980.048651989082,13241.547724704,158.1629311561867,41843.29081006464,0.0,745.0121629972705,3310.386931176,4.443399847135286,0.05307394261856036,14.041143516947502
EDDH,EGLM,EDDH-EGLM,A319,A319,2026,1,762.799747483395,3154.881199428245,37.683303215392925,9969.424590193255,0.0,762.799747483395,3154.881199428245,4.135923235209149,0.04940130530944262,13.069517423260914
EDDH,EGSS,EDDH-EGSS,A320,A320,2026,1,683.2803303297787,3088.34663250682,36.88858477716479,9759.175358721552,0.0,683.2803303297787,3088.34663250682,4.519882243670411,0.05398748235495213,14.2828278899985
EDDH,EHAM,EDDH-EHAM,E190,E190,2025,27,10208.206252899929,38614.78802185445,461.2321902610393,122022.73014906008,0.0,378.0817130703677,1430.1773341427574,3.782720202276951,0.04518249130497469,11.953395839195165
EDDH,EHAM,EDDH-EHAM,E190,E190,2026,73,27599.965054136846,104402.94539242129,1247.0351810761433,329913.30744005134,0.0,378.08171307036775,1430.1773341427574,3.78272020227695,0.04518249130497469,11.953395839195165
EDDH,EIDW,EDDH-EIDW,A21N,A21N,2026,1,1072.4147229483692,3529.9926056787885,42.16380056782997,11154.776633944972,0.0,1072.4147229483692,3529.9926056787885,3.291630122322312,0.03931669312773872,10.401551186538505
EDDH,EKCH,EDDH-EKCH,A319,A319,2026,1,279.70658183809115,1420.5616364352472,16.967819546309897,4488.974771135381,0.0,279.70658183809115,1420.5616364352472,5.078756556603101,0.060662925537203705,16.0488707188658
EDDH,ESSA,EDDH-ESSA,A319,A319,2025,13,10738.867336587238,42937.26863440206,512.8618197998023,135681.7688847105,0.0,826.0667181990183,3302.866818030928,3.998305155341208,0.047757533799908866,12.634644290878216
EDDH,ESSA,EDDH-ESSA,A319,A319,2026,33,27260.201700567603,108994.60499502062,1301.8800041071904,344422.9517842651,0.0,826.0667181990183,3302.866818030928,3.9983051553412086,0.047757533799908866,12.634644290878217
EDDH,ESSA,EDDH-ESSA,A320,A320,2025,2,1652.1334363980366,7101.598214717568,84.82464534245985,22441.050358507517,0.0,826.0667181990183,3550.799107358784,4.298441069142935,0.05134249054809618,13.583073778491677
EDDH,ESSA,EDDH-ESSA,A320,A320,2026,1,826.0667181990183,3550.799107358784,42.41232267122992,11220.525179253758,0.0,826.0667181990183,3550.799107358784,4.298441069142935,0.05134249054809618,13.583073778491677
EDDH,ETOU,EDDH-ETOU,A320,A320,2026,1,412.9866650825048,2110.872214215895,25.21319589202319,6670.356196922228,0.0,412.9866650825048,2110.872214215895,5.111235767852682,0.0610508716715737,16.151505026414476
EDDH,ETSI,EDDH-ETSI,A320,A320,2026,1,557.0014945542957,2632.753136648493,31.44677357663478,8319.499911809238,0.0,557.0014945542957,2632.753136648493,4.726653630894083,0.056457251702346,14.936225473625305
EDDH,GCFV,EDDH-GCFV,A20N,A20N,2026,10,34050.20056141328,70090.0974300011,837.1872748583464,221484.70787880349,0.0,3405.020056141328,7009.00974300011,2.058434202276897,0.024586852971640715,6.5046520791949956
EDDH,GCFV,EDDH-GCFV,A21N,A21N,2026,1,3405.020056141328,10620.331683305603,126.85396177281692,33560.248119245705,0.0,3405.020056141328,10620.331683305603,3.1190217702684797,0.037254982255984614,9.856108794048396
EDDH,GCFV,EDDH-GCFV,A320,A320,2026,2,6810.040112282656,23411.330232183907,279.63533332886334,73979.80353370115,0.0,3405.020056141328,11705.665116091954,3.437766862776476,0.04106221530538569,10.863343286373665
EDDH,GCGM,EDDH-GCGM,A21N,A21N,2026,1,3605.798513956229,11200.002728385904,133.77781036683163,35392.00862169945,0.0,3605.798513956229,11200.002728385904,3.106108864662387,0.03710074477235629,9.815304012333142
EDDH,GCLA,EDDH-GCLA,A320,A320,2026,1,3576.3501002616185,12225.97557224126,146.0324860017706,38634.08280828238,0.0,3576.3501002616185,12225.97557224126,3.418562285428068,0.04083282729816859,10.802656821952695
EDDH,GCLP,EDDH-GCLP,A21N,A21N,2026,1,3527.567023189425,10974.698837429283,131.0866805581831,34680.048326276534,0.0,3527.567023189425,10974.698837429283,3.1111241162206427,0.037160649165968784,9.83115220725723
EDDH,GCLP,EDDH-GCLP,A320,A320,2026,1,3527.567023189425,12078.08075665982,144.2659645934367,38166.73519104503,0.0,3527.567023189425,12078.08075665982,3.4239124805457295,0.04089673240651843,10.819563438524506
EDDH,LBBG,EDDH-LBBG,A20N,A20N,2026,1,1782.3049589018297,3988.645377989143,47.64215312598142,12604.119394445692,0.0,1782.3049589018297,3988.645377989143,2.237914088757714,0.026730640504606024,7.071808520474376
EDDH,LBBG,EDDH-LBBG,A319,A319,2025,3,5346.9148767054885,18585.317258206203,221.99128947301847,58729.6025359316,0.0,1782.3049589018294,6195.105752735401,3.475895481182147,0.041517640469675626,10.983829720535583
EDDH,LBBG,EDDH-LBBG,A319,A319,2026,21,37428.40413693842,130097.22080744342,1553.9390263111293,411107.21775152115,0.0,1782.3049589018297,6195.1057527354005,3.4758954811821465,0.041517640469675626,10.983829720535581
EDDH,LBBG,EDDH-LBBG,A320,A320,2025,2,3564.6099178036593,13297.194999980778,158.82760694421486,42019.13619993926,0.0,1782.3049589018297,6648.597499990389,3.730336644570037,0.044556798810142115,11.787863796841318
EDDH,LBBG,EDDH-LBBG,A320,A320,2026,1,1782.3049589018297,6648.597499990389,79.41380347210743,21009.56809996963,0.0,1782.3049589018297,6648.597499990389,3.730336644570037,0.044556798810142115,11.787863796841318
EDDH,LBSF,EDDH-LBSF,A319,A319,2025,1,1565.2877517377715,5546.109478536734,66.24519654918876,17525.705952176082,0.0,1565.2877517377715,5546.109478536734,3.5431884472228714,0.04232141756405096,11.196475493224275
EDDH,LCLK,EDDH-LCLK,A20N,A20N,2025,6,16703.286340316743,35184.25780106841,420.2564126238726,111182.25465137616,0.0,2783.8810567194573,5864.042966844735,2.1064272673182955,0.025160103470746303,6.656310164725813
EDDH,LCLK,EDDH-LCLK,A20N,A20N,2026,3,8351.643170158372,17592.128900534204,210.1282063119363,55591.12732568808,0.0,2783.8810567194573,5864.042966844735,2.1064272673182955,0.025160103470746303,6.656310164725813
EDDH,LCLK,EDDH-LCLK,A319,A319,2025,4,11135.524226877827,36548.14891271617,436.5473342352209,115492.1505641831,0.0,2783.881056719457,9137.037228179042,3.282121987979682,0.039203123745312866,10.371505482015797
EDDH,LCLK,EDDH-LCLK,A319,A319,2026,23,64029.264304547505,210151.85624811798,2510.14717185252,664079.8657440528,0.0,2783.881056719457,9137.037228179042,3.2821219879796826,0.039203123745312866,10.371505482015797
EDDH,LCLK,EDDH-LCLK,A320,A320,2025,1,2783.881056719457,9798.102246631504,117.03288794587628,30962.00309935555,0.0,2783.881056719457,9798.102246631504,3.5195836485117833,0.04203947135722407,11.121884329297233
EDDH,LCLK,EDDH-LCLK,A320,A320,2026,1,2783.881056719457,9798.102246631504,117.03288794587628,30962.00309935555,0.0,2783.881056719457,9798.102246631504,3.5195836485117833,0.04203947135722407,11.121884329297233
EDDH,LDRG,EDDH-LDRG,A20N,A20N,2025,2,1945.27728918008,4890.402358481142,58.413139281858086,15453.67145280041,0.0,972.63864459004,2445.201179240571,2.5139872786683335,0.030028181384093983,7.944199800591934
EDDH,LDRG,EDDH-LDRG,A319,A319,2025,10,9726.3864459004,37517.49238914667,448.12560353702963,118555.27594970349,0.0,972.63864459004,3751.749238914667,3.857289919316337,0.04607318514738958,12.189036145039626
EDDH,LDRI,EDDH-LDRI,A319,A319,2025,2,1980.3400289464175,7610.600620793378,90.9043963039209,24049.49796170707,0.0,990.1700144732088,3805.300310396689,3.843077708651063,0.04590342818666548,12.144125559337358
EDDH,LDZD,EDDH-LDZD,A20N,A20N,2026,1,1126.453309253122,2740.34910509202,32.73194764415468,8659.503172090783,0.0,1126.453309253122,2740.34910509202,2.4327232052866603,0.029057527174257324,7.687405328705845
EDDH,LEAL,EDDH-LEAL,A20N,A20N,2025,1,1885.0072000528264,4182.647292049873,49.9593982105957,13217.165442877598,0.0,1885.0072000528264,4182.647292049873,2.2189025548192367,0.026503558293674217,7.011732073228789
EDDH,LEAL,EDDH-LEAL,A319,A319,2025,18,33930.12960095087,117013.83096090349,1397.6652031441251,369763.705836455,0.0,1885.0072000528262,6500.768386716861,3.4486703215428993,0.041192451062873524,10.89779821607556
EDDH,LEAL,EDDH-LEAL,A319,A319,2026,7,13195.050400369784,45505.378707018026,543.5364678893819,143796.99671417696,0.0,1885.0072000528264,6500.768386716861,3.4486703215428993,0.04119245106287352,10.89779821607556
EDDH,LEBB,EDDH-LEBB,A20N,A20N,2025,1,1484.5885778309137,3424.024710252375,40.89807292801448,10819.918084397505,0.0,1484.5885778309137,3424.024710252375,2.306379532607688,0.027548422195036275,7.288159323040294
EDDH,LEBL,EDDH-LEBL,A20N,A20N,2026,9,13422.77752621236,30933.15357537522,369.4793343725373,97748.76529818567,0.0,1491.4197251347066,3437.01706393058,2.30452702616639,0.02752629503476521,7.28230540268579
EDDH,LEBL,EDDH-LEBL,A21N,A21N,2025,16,23862.715602155306,77652.73342464793,927.5187603499613,245382.6376218875,0.0,1491.4197251347066,4853.295839040496,3.2541448642850295,0.038868952545626737,10.283097771140694
EDDH,LEBL,EDDH-LEBL,A21N,A21N,2026,27,40268.33257863708,131038.98765409338,1565.1879080905596,414083.2009869352,0.0,1491.4197251347066,4853.295839040496,3.2541448642850295,0.038868952545626737,10.283097771140696
EDDH,LEBL,EDDH-LEBL,A319,A319,2025,50,74570.98625673533,266211.5860397033,3179.7494999186783,841228.6118854625,0.0,1491.4197251347066,5324.231720794066,3.5699083437515724,0.04264057188369934,11.280910366254972
EDDH,LEBL,EDDH-LEBL,A319,A319,2026,82,122296.41746104594,436587.0011051134,5214.789179866632,1379614.9234921585,0.0,1491.4197251347066,5324.231720794066,3.5699083437515724,0.04264057188369934,11.28091036625497
EDDH,LEBL,EDDH-LEBL,A320,A320,2025,26,38776.91285350237,148615.3176197686,1775.1274049027918,469624.40367846884,0.0,1491.4197251347066,5715.973754606485,3.832572184929506,0.04577794554221354,12.110928104377239
EDDH,LEBL,EDDH-LEBL,A320,A320,2026,20,29828.394502694133,114319.47509212971,1365.4826191559937,361249.5412911299,0.0,1491.4197251347066,5715.973754606485,3.832572184929506,0.04577794554221354,12.110928104377239
EDDH,LEBL,EDDH-LEBL,A321,A321,2025,2,2982.839450269413,13384.130249485652,159.86600020218972,42293.85158837466,0.0,1491.4197251347066,6692.065124742826,4.487043460645119,0.053595241335483365,14.179057335638575
EDDH,LEIB,EDDH-LEIB,A20N,A20N,2025,1,1765.6672853762516,3957.179519184747,47.26631092359558,12504.6872806238,0.0,1765.6672853762516,3957.179519184747,2.241180743370628,0.02676965887914917,7.082131149051186
EDDH,LEIB,EDDH-LEIB,A20N,A20N,2026,6,10594.003712257509,23743.07711510848,283.59786554157347,75028.1236837428,0.0,1765.6672853762514,3957.179519184747,2.2411807433706286,0.02676965887914917,7.082131149051186
EDDH,LEIB,EDDH-LEIB,A21N,A21N,2025,22,38844.680278277534,125562.54142377179,1499.7748003394963,396777.6308991189,0.0,1765.6672853762516,5707.388246535082,3.2324256635467288,0.03860952875903037,10.214465096807665
EDDH,LEIB,EDDH-LEIB,A21N,A21N,2026,14,24719.34199526752,79903.43545149114,954.4021456705887,252494.85602671205,0.0,1765.6672853762516,5707.388246535082,3.2324256635467288,0.03860952875903038,10.214465096807665
EDDH,LEIB,EDDH-LEIB,A319,A319,2025,4,7062.669141505006,24581.99561311121,293.6182809343839,77679.1061374314,0.0,1765.6672853762516,6145.498903277802,3.480553190386737,0.041573274218508253,10.998548081622086
EDDH,LEIB,EDDH-LEIB,A319,A319,2026,14,24719.34199526752,86036.98464588923,1027.6639832703436,271876.8714810099,0.0,1765.6672853762516,6145.498903277802,3.4805531903867375,0.041573274218508253,10.998548081622086
EDDH,LEIB,EDDH-LEIB,A320,A320,2025,1,1765.6672853762516,6595.476789138458,78.77930609248715,20841.706653677527,0.0,1765.6672853762516,6595.476789138458,3.735401818770747,0.04461729950198393,11.803869747315561
EDDH,LEIB,EDDH-LEIB,A320,A320,2026,2,3531.334570752503,13190.953578276916,157.5586121849743,41683.413307355055,0.0,1765.6672853762516,6595.476789138458,3.735401818770747,0.04461729950198393,11.803869747315561
EDDH,LEIB,EDDH-LEIB,A321,A321,2026,2,3531.334570752503,15437.902760218112,184.3971718581608,48783.772722289235,0.0,1765.6672853762516,7718.951380109056,4.371690773250182,0.05221741756937718,13.814542843470576
EDDH,LEJR,EDDH-LEJR,A20N,A20N,2025,3,6742.55744303575,14592.887431050822,174.30393320421817,46113.5242821206,0.0,2247.5191476785835,4864.295810350274,2.1642956036100984,0.02585130859867618,6.839174107407912
EDDH,LEJR,EDDH-LEJR,A319,A319,2025,1,2247.5191476785835,7572.273816666315,90.4466039212921,23928.38526066556,0.0,2247.5191476785835,7572.273816666315,3.369169879815067,0.040242862453346635,10.646576820215614
EDDH,LEJR,EDDH-LEJR,A319,A319,2026,16,35960.306362857336,121156.38106666104,1447.1456627406735,382854.16417064896,0.0,2247.5191476785835,7572.273816666315,3.369169879815067,0.040242862453346635,10.646576820215614
